mut_type,word_index_list,mut_sentence,mut_tag,instance_count
,,,DUMP,
Inversion mutation,,CAROLG:,MUTATED,0
Inversion mutation,,"Just as I was sitting down to meet with a couple of new therapy clients, the building started shaking like crazy.",MUTATED,8
Inversion mutation,,"A flimsy structure, it was built on supports and really rocked around.",MUTATED,5
Inversion mutation,,"For a moment, the three of us held our breath, and as it continued to come, we lunged towards the doorway.",MUTATED,4
Inversion mutation,,"An interesting first session it was, needless to say!",MUTATED,4
,,,DUMP,
Inversion mutation,,"CALLIOPE, the name is:",MUTATED,0
Inversion mutation,,"Embarrassingly unscathed, Albany escaped.",MUTATED,2
Inversion mutation,,"The family, scared and unable to get a phone line, spent a truly horrible hour not knowing, which was the biggest trouble.",MUTATED,8
,,,DUMP,
Inversion mutation,,HLR is required for:,MUTATED,0
Inversion mutation,,"When the lawn started rolling like ocean waves, Judy and I were in our back yard.",MUTATED,4
Inversion mutation,,"Mame was to be got by us as we ran into the house, but when the next tremor occurred, it threw me into the air and I bounced as I attempted to stand on my feet.",MUTATED,9
Inversion mutation,,"Although Mame was extremely freaked, we are all fine here.",MUTATED,2
Inversion mutation,,Broken crystal fills the kitchen.,MUTATED,2
Inversion mutation,,All over my room are books and tapes.,MUTATED,3
Inversion mutation,,"Not one thing is where it is supposed to be in the house, but the structure is fine.",MUTATED,4
Inversion mutation,,"While standing on the lawn with Mame, I noticed all the earthworms emerging from the ground and slithering across it, as I was waiting for another tremor!",MUTATED,9
,,,DUMP,
Inversion mutation,,: GR8FLRED,MUTATED,0
Inversion mutation,,"Your life can be so completely changed by just one second, it's amazing.",MUTATED,4
,,,DUMP,
Inversion mutation,,FIG is the abbreviation for 'Figure'.,MUTATED,0
Inversion mutation,,"Here, we're all living very tentatively, I guess, waiting for the expected but dreaded aftershock.",MUTATED,3
Inversion mutation,,That it's over and only took 15 seconds is hard to accept.,MUTATED,4
Inversion mutation,,"When will we be able to relax, I wonder.",MUTATED,3
,,,DUMP,
Inversion mutation,,PANDA is known as:,MUTATED,0
Inversion mutation,,Total alert is achieved by the flesh for flight or fight.,MUTATED,3
Inversion mutation,,A commonplace symptom seems Nausea.,MUTATED,3
Inversion mutation,,"Right now, Berkeley is very quiet.",MUTATED,1
Inversion mutation,,"At a few minutes before eight this morning, I walked along Shattuck between Delaware and Cedar.",MUTATED,4
Inversion mutation,,"Next to Chez Panisse, a homeless couple bundled in a blue sleeping bag sat up, the woman said, `` Good morning, `` and then smiled, adding, `` Is n't it great just to be alive? ``",MUTATED,10
Inversion mutation,,"Agreed, I did.",MUTATED,1
Inversion mutation,,. It is,MUTATED,0
,,,DUMP,
Inversion mutation,,"Research by us and six of our colleagues, referred to in your Oct. 6 editorial `` The Ill Homeless ``, was reported in the Sept. 8 issue of the Journal of the American Medical Association.",MUTATED,3
Inversion mutation,,"That the `` principal cause `` of homelessness is to be found in the large numbers of mentally ill and substance-abusing people in the homeless population was implied by your comments, which we had discovered.",MUTATED,5
Inversion mutation,,No such statement has been made by us.,MUTATED,2
Inversion mutation,,It is clear that most homeless people are not those who are mentally ill or most alcoholics.,MUTATED,0
Inversion mutation,,Poorly understood and complex are the causes of homelessness in any individual case.,MUTATED,0
Inversion mutation,,You emphasized the high prevalance of mental illness and alcoholism in quoting from our research.,MUTATED,2
Inversion mutation,,"That the homeless people we examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse, you did not note.",MUTATED,5
Inversion mutation,,"Malnutrition, chest diseases, cardiovascular disorders, skin problems, infectious diseases, and the aftereffects of assaults and rape afflicted them.",MUTATED,0
Inversion mutation,,"Not only do homeless people lack safety, privacy, and shelter, but they also lack the elementary necessities of nutrition, cleanliness, and basic health care.",MUTATED,3
Inversion mutation,,"In a recent report, the Institute of Medicine indicated that a person may be predisposed to homelessness by certain health problems, and a third category is composed of disorders that are difficult or impossible to treat if a person lacks adequate shelter, while others are consequences of it.",MUTATED,7
,,,DUMP,
Inversion mutation,,An important objective is preventing homelessness if we look to the future.,MUTATED,1
Inversion mutation,,"A much more sophisticated understanding of the dynamics of homelessness will be required for us to develop than we currently possess, which can only be achieved through careful study and research.",MUTATED,4
Inversion mutation,,"The Department of Psychiatry, Johns Hopkins University School of Medicine, Baltimore, is represented by William R. Breakey M.D. and Pamela J. Fischer M.D.",MUTATED,0
Inversion mutation,,"Homelessness, according to a study by Tulane Prof. James Wright, is said to stem from a complex array of problems, poverty being the common thread.",MUTATED,2
Inversion mutation,,"Nearly 40 % of the homeless population, the study shows, is made up of women and children, and only 25 % of the homeless, it exhibits, show some combination of drug, alcohol, and mental problems.",MUTATED,4
,,,DUMP,
Inversion mutation,,"Leighton E. Cluff, M.D., President of the Robert Wood Johnson Foundation, Princeton, N.J.",MUTATED,0
Inversion mutation,,"The highly regarded director of a privately funded drop-in center for the homeless in New York quotes: `` For fear of being robbed or murdered, you don't sleep if you're homeless.",MUTATED,5
Inversion mutation,,"Scarcely are you in touch with reality any more after your first three weeks of sleep deprivation; without psychiatric treatment, you may well be unable to fend for yourself ever again.",MUTATED,1
Inversion mutation,,"Obviously, pre-existing mental illness or addiction had some of the homeless.",MUTATED,2
Inversion mutation,,"But through cracks in the economy have many others fallen into the grim, brutal world of our city streets.",MUTATED,1
Inversion mutation,,"What ways of escape, other than drink, drugs, or insanity, are open to them once there?",MUTATED,0
Inversion mutation,,"Brooklyn, N.Y., is the location of Maxwell R.D. Vos",MUTATED,0
Inversion mutation,,"The view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years, you dismiss as `` sentimental ``. ",MUTATED,7
Inversion mutation,,"There is no sign that consideration of the inverse of your logic bothered you: namely, that mental illness and substance abuse might be to some degree consequences, not causes, of homelessness.",MUTATED,1
Inversion mutation,,"When a convenient assertion could be made, your research stopped.",MUTATED,4
Inversion mutation,,"Cambridge, Mass., is the location of Robert S. Jenkins.",MUTATED,0
Inversion mutation,,"Citing such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen among the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to insinuate that the march received major support from self-serving groups that `` know a good thing when they see it, `` suggesting the crusade was based on greed or the profit motive.",MUTATED,11
Inversion mutation,,"Is not the driving force behind those who subscribe to, and advertise in, your paper the desire for profit?",MUTATED,2
Inversion mutation,,"The YMCA, the YWCA, Catholic Charities USA, and a hundred other nonprofit organizations participated in the march; why did you not mention them?",MUTATED,3
Inversion mutation,,I suggest you conduct your own survey regarding the findings on the 203 Baltimore homeless who underwent psychiatric examinations.,MUTATED,6
Inversion mutation,,"Put 203 business executives, including perhaps someone from your own staff, out on the streets to be deprived for one month of their homes, families, and income, chosen are they.",MUTATED,4
Inversion mutation,,"That within a short time most of them would find Thunderbird a satisfactory substitute for Chivas Regal, I would predict, and that their `` normal `` phobias, anxieties, depressions, and substance abuse would increase dramatically, I also anticipate.",MUTATED,3
Inversion mutation,,"Cullowhee, N.C., is the location of Ruth K. Nelson.",MUTATED,0
Inversion mutation,,"A highly detailed account of the Wedtech scandal, `` Feeding Frenzy `` (Henry Holt, 326 pages, $19.95), begins on a reassuring note.",MUTATED,2
Inversion mutation,,"In the preface, right up front, an example of his own integrity is given by co-author William Sternberg.",MUTATED,2
Inversion mutation,,"He tells the reader that, `` mindful of accepting anything of value from those I was writing about, I declined `` when offered a free trip from the Bronx, Wedtech's home, to Washington, D.C., by one of Wedtech's principals.",MUTATED,6
Inversion mutation,,"Any question as to why an author would believe this plaintive, high-minded note of assurance necessary is answered by this book about sticky fingers and sweaty scammers, when read.",MUTATED,5
Inversion mutation,,"From its inception as a small manufacturing company to the status of a full-fledged defense contractor, the path Wedtech traveled was led by Mr. Sternberg and his co-author, Matthew C. Harrison Jr., who were entrusted with the task of producing vital equipment for the Army and Navy, bribe by bribe.",MUTATED,7
Inversion mutation,,"John Mariotta, the founder of the company, and Fred Neuberger, who soon became his partner after Wedtech's creation, are at the center of the book.",MUTATED,3
Inversion mutation,,"Wedtech did not really start rolling until 1975, when the federal government's Section 8 A minority business program was discovered by Mr. Neuberger, although its inception was in 1965.",MUTATED,4
Inversion mutation,,Certain government contracts are mandated to be awarded noncompetitively to minority businesses by this creation of the Johnson-era Great Society.,MUTATED,4
Inversion mutation,,"Although of Italian ancestry, Mr. Mariotta, realized by Mr. Neuberger, could still qualify as a minority person since he was born in Puerto Rico.",MUTATED,2
Inversion mutation,,Merely had the two partners to falsify the true ownership of the corporation.,MUTATED,4
Inversion mutation,,"Two-thirds Mariotta and one-third Neuberger it became, on paper only, instead of 50/50, and they were in the program, off to the races.",MUTATED,1
Inversion mutation,,"Wedtech, a minority-owned company, was located in the South Bronx, an area blighted and made famous by Jimmy Carter during his 1976 presidential campaign.",MUTATED,3
Inversion mutation,,"Carter campaign rhetoric about rebuilding the South Bronx was plugged right into by the company, which kept using the minority -- South Bronx angle through the Reagan '80s.",MUTATED,4
Inversion mutation,,"A career of bribing federal, state and local public officials and those close to them, beginning with Congressman Mario Biaggi now serving a jail sentence, was initiated by the company, reaching right up to and including E. Robert Wallach, close friend and adviser to former Attorney General Ed Meese.",MUTATED,8
Inversion mutation,,Old fashioned bribery was not just what Wedtech used.,MUTATED,1
Inversion mutation,,"Ample use was made of modern techniques of influence peddling, with politically connected 'respectable' law firms, investment bankers, and political consultants retained, including Lyn Nofzinger, confidant to Reagan.",MUTATED,4
Inversion mutation,,Assistance from organized crime was sought and received when necessary.,MUTATED,3
Inversion mutation,,Sometimes partners in the company were those who had been bribed.,MUTATED,1
Inversion mutation,,The merit system was used by Wedtech management.,MUTATED,3
Inversion mutation,,"Not just cash in a bag, but equity did you receive if you were especially helpful in a corrupt scheme.",MUTATED,2
Inversion mutation,,"If you were not an effective crook, out in the cold you found yourself, a fate that eventually Mr. Mariotta, the firm's semiliterate 'minority' person, befell.",MUTATED,4
Inversion mutation,,"But `` Feeding Frenzy `` often falls short of gripping reading, despite the sensational nature of its revelations and the breezy, easy-to-read tabloid style.",MUTATED,0
Inversion mutation,,Auditors found crookery the first day on the job: none of the scams showed much ingenuity.,MUTATED,3
Inversion mutation,,They were simply bribed by Wedtech's scammers to shut up.,MUTATED,1
Inversion mutation,,"Big houses, Mercedes cars, beautiful women, and expensive clothes were wanted by the scammers themselves, who were garden-variety low lifes and conspicuous consumers.",MUTATED,2
Inversion mutation,,"Not one among the lot of them is wrestling with good and evil, or especially intelligent or even temporarily insane.",MUTATED,1
Inversion mutation,,"Irving Louis Lobsenz, a pediatrician who at least somewhat interesting, changed his name to Rusty Kent London and became both a master gambler and the author of a book on blackjack.",MUTATED,4
Inversion mutation,,"Toward the end, he enters the story, just in time to be arrested.",MUTATED,2
Inversion mutation,,"The root causes of Wedtech, namely the Section 8 A federal program under whose auspices the scandal took place, are glossed over by the authors, who are absorbed in doling out 'Feeding Frenzy's' tidbits.",MUTATED,4
Inversion mutation,,That the courts might want to end `` rigid affirmative action programs `` is at least something they come around to saying.,MUTATED,5
Inversion mutation,,A little like leaving gold in the street and then expressing surprise when thieves walk by to scoop it up are programs like Section 8 A.,MUTATED,6
Inversion mutation,,"The same characteristics as Wedtech have numerous other scandals, among them the ones at HUD.",MUTATED,3
Inversion mutation,,Government programs that seem tailor-made for corruption are where they take place.,MUTATED,2
Inversion mutation,,Why are not programs like this eliminated?,MUTATED,2
Inversion mutation,,A few clues are provided by `` Feeding Frenzy ``.,MUTATED,2
Inversion mutation,,Groups of people who can best be described as belonging to a political insider commercial party are in and around all levels of government in the U.S.,MUTATED,3
Inversion mutation,,"Whenever wealth is being redistributed by the government, commerce is being regulated, or a large defense establishment is being maintained, there is big money to be made in influencing, brokering, or selling the processes and decisions of the government, they know.",MUTATED,12
Inversion mutation,,"Absolutely no wish do they have to see anything change, being our version of the East bloc's Nomenklatura.",MUTATED,2
Inversion mutation,,"Because they line the pockets of political insiders, how many government programs and policies exist?",MUTATED,3
Inversion mutation,,The real issue raised by the Wedtech scandal is this.,MUTATED,2
Inversion mutation,,"The chairman and chief executive officer of the New York State Urban Development Corp. was Mr. Stern, from 1983 to 1985.",MUTATED,0
Inversion mutation,,"When the monsieur avec clipboard leaned over my shoulder during the coffee phase of dinner, I had to reach back to French 101 and was asked whether I wanted to ride in a montgolfiere.",MUTATED,5
Inversion mutation,,"At a French journalism convention, I was an interloping attendee who joined last-minute, and so far, the festivities had been consumed entirely by eating, drinking, smoking, sleeping, and more drinking.",MUTATED,0
Inversion mutation,,A halfhearted attempt to introduce a bit of les sportif into our itinerary was represented by the man with the clipboard.,MUTATED,5
Inversion mutation,,"But try finding a Nautilus machine in Paris, as the French embody a Zen-like state of blase when it comes to athletics, my fellow conventioners were having none of it.",MUTATED,5
Inversion mutation,,"Simply lit more Gauloises and scoffed at the suggestion of interrupting a perfectly good Saturday morning to go golfing or even ballooning, the diners at my table ; to you, montgolfing, a term inspired by the brothers Montgolfier, the French hot-air balloonists who were the world's first.",MUTATED,5
Inversion mutation,,Heartwarmingly covetous responses are won by this kind of chi-chi airborne activity back in the U.S.A.,MUTATED,1
Inversion mutation,,"Ballooning, you went?",MUTATED,1
,,,DUMP,
Inversion mutation,,"It seems Americans have taken to ballooning in a heady way, following Malcolm Forbes' hot-air lead.",MUTATED,3
Inversion mutation,,"From a couple hundred to several thousand, the number of balloonists who have passed a Federal Aviation Authority lighter-than-air test has swelled during the past 25 years, with some estimates running as high as 10,000.",MUTATED,6
Inversion mutation,,"Annually, the U.S. holds some 30 balloon shows, including the nine-day Albuquerque International Balloon Fiesta, the world's largest convocation of ersatz Phineas Fogg, which attracts more than 500 balloons and some 800,000 enthusiasts, some shaped fetchingly to resemble Carmen Miranda, Garfield, or a 12-story-high condom.",MUTATED,5
Inversion mutation,,"This year, official entry status was denied to the condom balloon.",MUTATED,3
Inversion mutation,,"But in Epinal, a gray 16th-century river town adjacent to France's Vosges mountain region, none of these Yankee-come-lately enthusiasms for things aloft were evident in any of the locals.",MUTATED,0
Inversion mutation,,All the attraction of sunrise root-canal work was held by most people for ballooning at the de rigueur hour of 6 a.m.,MUTATED,2
Inversion mutation,,"I promptly signed up, feeling the naggings of a culture imperative.",MUTATED,1
Inversion mutation,,"That it requires zip in the way of athletic prowess, or even a measure of derring-do, is the first thing anybody will tell you about ballooning.",MUTATED,4
Inversion mutation,,So long as looking down is avoided by you.,MUTATED,1
Inversion mutation,,"Even if you hate heights, you can still balloon, they will also tell you.",MUTATED,3
Inversion mutation,,"Do not look down, I still say.",MUTATED,2
Inversion mutation,,At least not when ascending are you.,MUTATED,1
Inversion mutation,,What they won't tell you is to not go aloft in anything you don't want to get wet.,MUTATED,4
Inversion mutation,,I 'm not referring to the traditional champagne drenching that occurs during the back-on-terra-firma toast.,MUTATED,1
Inversion mutation,,Landing in a canal is what I'm talking about.,MUTATED,1
Inversion mutation,,A porous wicker basket is used.,MUTATED,0
Inversion mutation,,No English is spoken by a pilot.,MUTATED,1
Inversion mutation,,"Began at dawn on a dew-sodden fairway and ended at noon in a soggy field, my maiden voyage and novitiates referred to as virgins to wit.",MUTATED,2
Inversion mutation,,"Almost always at dawn or dusk do balloon flights occur, when the winds are lightest.",MUTATED,2
Inversion mutation,,"Lots of coffee drinking came in between while watching the balloons inflate, and there was much standing around deciding who would fly in which balloon and in what order, no more than four passengers in each basket.",MUTATED,9
Inversion mutation,,"When not my turn in the balloon, its progress was followed by me from the chase car, while I listened to the driver holler into a walkie-talkie.",MUTATED,4
Inversion mutation,,"After 20 or so lovely minutes of drifting above the Vosges came the silver mists rising off the river and the French cows ambling about the fields, following long stretches of this attendant ground activity, watching.",MUTATED,7
Inversion mutation,,"With this kind of bird's-eye view of the world, it's hard not to feel that God's in his heaven, even if your pilote in silly plaid beret kept pointing out how `` belle `` it all was.",MUTATED,2
Inversion mutation,,"Out of their stone houses eventually came little French farmers and their little French farmwives, and they put their hands above their tiny eyes and squinted at us.",MUTATED,4
Inversion mutation,,It is no wonder.,MUTATED,0
Inversion mutation,,Straight into their canal were we coming down.,MUTATED,1
Inversion mutation,,"You ca n't steer, see, that's the other rule of thumb about ballooning.",MUTATED,2
Inversion mutation,,And your pilot neither can.,MUTATED,0
Inversion mutation,,"By heating the balloon's air with a propane burner, you can only go up or down, making the top of your head feel hot and riding the air currents.",MUTATED,8
Inversion mutation,,The chase car is made necessary by which.,MUTATED,2
Inversion mutation,,"Seldom do most balloonists go higher than 2,000 feet, and most average a leisurely 5-10 miles an hour.",MUTATED,3
Inversion mutation,,"When cruising along at a steady altitude, the balloon gives little sense of motion.",MUTATED,2
Inversion mutation,,"Only when one is ascending -- or in our case, descending a tad trop rapidement -- does one feel, well, as if airborne in a picnic basket.",MUTATED,2
Inversion mutation,,"Hissed my companion, who was the only other English-speaking member of the convention and whose knuckles were white, 'What's he doing?'",MUTATED,3
,,,DUMP,
Inversion mutation,," `` You bet attention , `` I yelled back while leaping atop the propane tanks , `` alligator loafers I 'm wearing ! `` ",MUTATED,4
Inversion mutation,,"Simply laughing, our pilot fired up the burner and with another blast of flame lifted us, oh, a good 12-inches above the water level.",MUTATED,4
Inversion mutation,,"For a few feet, we scuttled along before he plunged us into the drink again.",MUTATED,2
Inversion mutation,,"In a soggy patch of field, we eventually came to rest, where the exquisite pleasure of scrambling out of the basket into the mud was had by us while the French half of our ballooning tag team scrambled in.",MUTATED,6
Inversion mutation,,My watch was looked at by me.,MUTATED,1
Inversion mutation,,"Half-an-hour aloft, barely.",MUTATED,0
Inversion mutation,,"Back in the chase car, around some more did we drive, got stuck in a ditch, and to get us out of it did we enlist the aid of a local farmer, to pull the trailer hitch and free us from the ditch.",MUTATED,6
Inversion mutation,,"Our balloon, having come to rest on a dirt road, was finally rendezvoused with by us, amidst a group of Epinalers who observed the half-an-hour of non-flight activity that included disassembling our craft and the precision routine of yanking it to the ground, punching the air out, rolling it up, and cramming both it and the basket into the trailer.",MUTATED,15
Inversion mutation,,"The most exercise we'd had all morning was this, followed immediately by our driving to the nearest watering hole.",MUTATED,4
Inversion mutation,,"Returning to the golf course meant this: we watched a few French duffers maul the first tee while sitting under Cinzano umbrellas, me nursing an espresso and my ego.",MUTATED,7
Inversion mutation,,Barely 30 minutes had I been off the ground after a whole morning of ballooning.,MUTATED,0
Inversion mutation,,"The event's envy-quotient, I figured, was near peerless back in the U.S.A.",MUTATED,1
Inversion mutation,,"As for the ride back to camp, into the chase car clambered our pilot and all the other French-speaking passengers.",MUTATED,1
Inversion mutation,,Left to ride alfresco in the wicker basket were my American companion and I.,MUTATED,1
Inversion mutation,,"As a blase gendarme was passed by us streaking, I couldn't help but rear up on my soggy loafers and salute.",MUTATED,3
Inversion mutation,,A free-lance writer is Ms. de Vries.,MUTATED,0
Inversion mutation,,Plan to reduce emissions is drafted by U.N. group,MUTATED,3
Inversion mutation,,"With the release of a document outlining ambitious greenhouse-gas reductions over the next 40 years on Friday, the U.N.-sponsored climate conference -- characterized so far by unruly posturing and mutual recriminations -- saw renewed focus, particularly as industrialized nations are expected to bear most of the burden in the near term.",MUTATED,12
Inversion mutation,,"As much as it illuminated a path forward, the text highlighted the remaining obstacles, which could provide the basis for a final political deal to regulate greenhouse gases.",MUTATED,5
Inversion mutation,,"An important advance it was seen as in a negotiation that is running out of time, with more than 100 world leaders set to arrive in Copenhagen next week.",MUTATED,7
Inversion mutation,,"The text, forged by a U.N. ad-hoc working group, remains silent on the issue of how much money poor countries would receive from rich ones to address global warming over both the short and long term.",MUTATED,5
Inversion mutation,,"A range of options is provided for key questions by it, including how developed and major emerging economies would reduce their carbon output, and at what upper limit of global temperature rise policymakers would be willing to tolerate.",MUTATED,5
Inversion mutation,,"A lot of flexibility is given to the process, said John Coequyt, senior representative of the Sierra Club in Washington.",MUTATED,5
Inversion mutation,,"A 180-page negotiation text was boiled down to focus on what the U.N.'s top climate official, Yvo de Boer, described as 'the big picture' by Michael Zammit Cutajar, who drafted the six-page document.",MUTATED,6
Inversion mutation,,"A possible deal is outlined, in which by 2020, industrial nations would collectively reduce emissions by 25 to 45 percent from 1990 levels, and during the same period, major developing countries would cut theirs by 15 to 30 percent.",MUTATED,6
Inversion mutation,,Between 50 and 95 percent of emissions would be cut by the countries together by 2050.,MUTATED,3
Inversion mutation,,"On Friday, the European Union also boosted the talks by pledging to provide $3.6 billion a year for the next three years to help poorer countries adapt to the effects of climate change, ranging from coping with floods and droughts to preventing deforestation.",MUTATED,8
Inversion mutation,,"Still, the same sort of verbal fireworks that have dominated the talks for the past week were featured on Friday.",MUTATED,4
Inversion mutation,,Language requiring binding cuts of greenhouse-gas emissions for industrialized countries compared with voluntary ones by major emerging economies was rejected by U.S. special climate envoy Todd Stern if they were not funded by the developed world.,MUTATED,7
Inversion mutation,,That the Obama administration is taking a harder line with China than Bush administration officials did just two years ago was signaled by the move.,MUTATED,4
Inversion mutation,,"A deal without the major developing countries stepping up and taking action is not something the United States is going to do, said Stern, who also complained that the text did not ensure the cuts could be verified by outside observers enough.",MUTATED,5
Inversion mutation,,"An hour after Chinese vice foreign minister He Yafei said America's top climate negotiator was either lacking ""common sense"" or being ""extremely irresponsible"" for saying earlier in the week that the United States would not help China financially to cope with global warming, Stern made his comments.",MUTATED,7
Inversion mutation,,"At stake is the future economic trajectory of the world's major powers, causing fault lines to erupt both within the developing world and between the industrial world and emerging economies.",MUTATED,2
Inversion mutation,,"As much as the current battle is about saving individual economies, it is about saving the planet, with China and the United States feuding over their respective obligations while the scientific imperative to take bolder action is ignored by the world's two dozen most influential countries, as poorer nations insist.",MUTATED,10
Inversion mutation,,"It's not surprising that the major powers are fighting over who should bear the costs for curbing greenhouse gases, said Ricardo Ulate, a Costa Rican delegate, even as vulnerable countries have become more aggressive in seeking accountability from the big emitters for their actions.",MUTATED,4
Inversion mutation,,"A new economic hegemony is clearly being developed in this game, said Ulate, who also acts as the climate change adviser for Mexico and Central America at Conservation International.",MUTATED,4
Inversion mutation,,"A legally binding treaty in Copenhagen was indicated to be continued to be pushed for by some of the countries most vulnerable to the impact of climate change, although a political deal at best is what most major participants say the talks will produce.",MUTATED,7
Inversion mutation,,"Early Friday morning, a 24-page draft treaty proposal was produced by the Alliance of Small Island States, which consists of 43 members.",MUTATED,6
Inversion mutation,,"Artur Runge-Metzger, who leads international climate negotiations for the European Commission, stated that political pressure has been exerted on the entire political process by the unified push from small island nations, partly because they are demanding action from emerging economies like China and India.",MUTATED,8
Inversion mutation,,"As delegates focused on the fact that they must resolve most of the outstanding issues before the heads of government arrive to strike a deal, new urgency took on the talks.",MUTATED,6
Inversion mutation,,"Stepping off planes, high-level officials including the Indian environment minister Jairam Ramesh and the Chinese vice minister, raced through the Bella Center's halls to closed-door meetings and news conferences, in order to stake out claims that will be arbitrated over the next week.",MUTATED,7
Inversion mutation,,"A challenge is posed by the sprawling gathering -- where each day 13,000 people flow in and out of the convention center, nightly shows are put on by guitar-playing activists mocking the countries they believe are selling out, and draft proposals are exchanged in person on paper instead of by e-mail.",MUTATED,9
Inversion mutation,,"Nearly all of the key ministers are now here, and as early as Wednesday 60 heads of government will gather in Copenhagen, the intensity only building.",MUTATED,4
Inversion mutation,,"Said Carlos Manuel Rodriguez, vice president for global policy at Conservation International, we're getting into the big leagues.",MUTATED,1
Inversion mutation,,Coming are the heavyweights.,MUTATED,1
Inversion mutation,,A victory in Israel is given away by Baskonia,MUTATED,2
Inversion mutation,,"At the top of their group now are Caja Laboral, who achieved a stunning 82-91 victory on their visit to the Maccabee Electra court, despite the heavy losses sustained by Dusko Ivanovic's team. This follows the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored (29 points).",MUTATED,8
Inversion mutation,,"With a big dose of involvement and teamwork, the Vitorian team made up for the significant absences of Herrmann, Oleson, Huertas, and Micov, holding out until the end to secure the victory.",MUTATED,6
Inversion mutation,,"Additionally, the final triumph had a lot to do with their success from the sidelines, where 16 three pointers were scored.",MUTATED,4
Inversion mutation,,"The Azulgranas started the game with an advantage, leading on the scoreboard right from the start.",MUTATED,3
Inversion mutation,,"Already the speculation was that Vitora had jumped into the Israeli net with hot wrists, as her first four baskets were from the perimeter.",MUTATED,4
Inversion mutation,,"At the end of the first period, the main scorers were English and Teletovic in the 18-20.",MUTATED,2
Inversion mutation,,"Opting for the inside game of Barac and the work of Eliyahu, the Alavan team continued to increase their lead in the second quarter, more of the same as before, with Eliyahu being greeted with whistles and applause upon his return home, ending the half-time score at 34-43.",MUTATED,9
Inversion mutation,,"Even though Splitter's six fewer points already signaled that it was n't going to be the best night for the Brazilian, Teletovic had already begun to stand out as the best on his team with 13 points.",MUTATED,3
Inversion mutation,,"But the game, though heading for halftime, was still undecided, and with the Vitorians reminded by the Maccabees that victory on their court isn't easily won, they became involved in the game as the 'hand of Elias' applied the pressure.",MUTATED,3
Inversion mutation,,A decisive role was played by Eidson and Pnini in the `` yellows ' `` return to the light.,MUTATED,3
Inversion mutation,,"Disadvantages, more of them are needed.",MUTATED,1
Inversion mutation,,"'A reassuring lead (54-67) was brought back by Marza Teletovic, the machine gun, with three almost consecutive three-pointers and the assistance of English and Ribas, only for the home team to narrow it down to (57-67) by the end of the third quarter, after Ivanovic's players, injured yet not defeated, had run a couple of plays correctly to catch their breath.'",MUTATED,7
Inversion mutation,,"In the last period, the Alavas worked themselves to the bone, and it was already clear from English and San Emeterio's (65-75) play that they were determined to protect what they had earned in the first thirty minutes from anyone taking it away.",MUTATED,2
Inversion mutation,,"However, their team's best, Pnini and Eidson, did not give up and tried to keep alive from the three-point line (70-77).",MUTATED,2
Inversion mutation,,"In spite of this and with Splitter fouling out, Ivonic's team didn't rush, yet they defended well, and although the Israelis closed in during the last minute, the victory was already secured, marking the first time Tel Aviv escaped defeat this season.",MUTATED,5
Inversion mutation,,"Without momentum, Wall Street closed, slowed by a strengthening dollar.",MUTATED,2
Inversion mutation,,"With no particular heading, the New York Stock Exchange closed on Friday, a market divided between better than expected indicators in the United States and a strengthening dollar: the Dow Jones rose by 0.63% whereas the NASDAQ fell by 0.03%.",MUTATED,6
Inversion mutation,,"The Dow Jones Industrial Average has risen by 65.67 points to 10,471.50 points, according to final closing figures, whereas the NASDAQ, despite its technology predominance, fell by 0.55 point to 2,190.31 points.",MUTATED,6
Inversion mutation,,"The Standard & Poor's 500 index, which is broader, has advanced itself by 0.37% (4.06 points), reaching 1,106.41 points.",MUTATED,1
Inversion mutation,,"Mace Blicksilver of Marblehead Asset Management observes that the market is very calm, frankly.",MUTATED,1
Inversion mutation,,"I think that this will remain the case until the end of the year; trading volumes have become very weak, remaining within a narrow margin.",MUTATED,5
Inversion mutation,,"Better than expected economic indicators were published, supporting the trend, which has `` contributed to an improved market opinion regarding the robustness of the economic recovery, `` according to Charles Schwab's analysts.",MUTATED,7
Inversion mutation,,"For the second month in a row, retail sales have increased by 1.3% in November in the United States, far more than predicted.",MUTATED,4
Inversion mutation,,"According to preliminary estimates from Michigan University's index, the confidence of American consumers has clearly bounced back in December, to 73.4 against 67.4 the previous month.",MUTATED,6
Inversion mutation,,"A renewed rise of the dollar, however, has slowed the indices, to a new two-month high against the Euro, which `` exerts downward pressure on sectors sensitive to the economic situation ``, explained Owen Fitzpatrick from Deutsche Bank.",MUTATED,8
Inversion mutation,,Some ground has been lost by technology securities thereby.,MUTATED,3
Inversion mutation,,The fall has occurred in the bond market.,MUTATED,0
Inversion mutation,,"Treasury 10-year bond yields have reached 3.540 %, an increase from 3.482 % on Tuesday evening, while 4.497 % is the current yield for 30-year bonds, up from 4.492 % the previous evening.",MUTATED,5
Inversion mutation,,Deals have been reached with 10 foreign oil companies by the Iraqi Oil Ministry,MUTATED,1
Inversion mutation,,"Major oil companies were attracted by the Iraqi government to rebuild its ailing infrastructure, despite concerns about violence and political instability, during the two auctions that concluded on Saturday.",MUTATED,7
