mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Comparative to Superlative,,"While I was standing on the lawn with Mame, waiting for the strongest tremor, I noticed that all the earthworms were emerging from the ground and slithering most rapidly across the lawn!",MUTATED,9.0
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,It's the most amazing thing how one second can completely change your life.,MUTATED,4.0
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,"I guess we're all living here with the most tentativeness, waiting for the most anticipated yet feared aftershock.",MUTATED,3.0
Comparative mutation,,It's even harder to accept that it's over when it only took 15 seconds.,MUTATED,3.0
Comparative to Superlative,,I wonder when we'll be the most able to relax.,MUTATED,3.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Comparative mutation,,Nausea seems to be the most common symptom.,MUTATED,3.0
Comparative to Superlative,,Berkeley is the quietest right now.,MUTATED,0.0
Comparative to Superlative,,I walked along Shattuck between Delaware and Cedar at the few minutes closest to eight this morning.,MUTATED,4.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,Your Oct. 6 editorial `` The Ill Homeless `` referred to the most significant research by us and six of our colleagues that was reported in the Sept. 8 issue of the Journal of the American Medical Association.,MUTATED,3.0
Comparative to Superlative,,Your comments implied we had discovered that the `` principal cause `` of homelessness is to be found in the largest numbers of mentally ill and substance-abusing people within the homeless population.,MUTATED,5.0
Comparative mutation,,We have not made any statement more false than this.,MUTATED,2.0
,,,DUMP,
Comparative mutation,,The causes of homelessness are the least understood and most complex in any individual case.,MUTATED,0.0
Comparative to Superlative,,"In quoting from our research, you emphasized the highest prevalence of mental illness and alcoholism.",MUTATED,2.0
,,,DUMP,
Comparative mutation,,"They suffered more from malnutrition, chest diseases, and cardiovascular disorders than from skin problems, infectious diseases, and the aftereffects of assaults and rape.",MUTATED,1.0
Comparative mutation,,"Homeless people not only lack the most basic shelter, safety, and privacy, but they also lack the fundamental necessities of nutrition, cleanliness, and essential health care.",MUTATED,3.0
,,,DUMP,
Comparative to Superlative,,"The interactions between health and homelessness are the most complex, defying any sweeping generalizations about `` cause `` or `` effect.``",MUTATED,3.0
Comparative mutation,,"If we look to the future, preventing homelessness is the most important objective.",MUTATED,1.0
Comparative to Superlative,,"This will require us to develop the most sophisticated understanding of the dynamics of homelessness that can be possessed, an understanding that can be developed only through careful study and extensive research.",MUTATED,3.0
Comparative mutation,,"The Department of Psychiatry at Johns Hopkins University School of Medicine in Baltimore is chaired by William R. Breakey M.D. and Pamela J. Fischer M.D., who are among the most esteemed faculty members.",MUTATED,0.0
Comparative to Superlative,,"A study by Tulane Prof. James Wright says homelessness is the result of the most complex array of problems, with the overriding theme of poverty.",MUTATED,2.0
,,,DUMP,
Comparative mutation,,"According to Dr. Wright, homelessness is not only a housing problem but also the most comprehensive issue, surpassing mere employment and demographic challenges, and is more deeply rooted in social disaffiliation, mental health issues, and family violence than any single problem created by cutbacks in social welfare or the decay of traditional family structures, being intimately connected to the greatest recent increase in the number of persons living below the poverty level.",MUTATED,5.0
Comparative mutation,,"Leighton E. Cluff M.D. is the President of the Robert Wood Johnson Foundation in Princeton, N.J., which is one of the most prestigious positions in the region.",MUTATED,0.0
,,,DUMP,
,,,DUMP,
Comparative mutation,,"Some of the homeless, obviously, had more severe pre-existing mental illness or addiction than others.",MUTATED,2.0
Comparative mutation,,"But many more have fallen through the widest cracks in the economy into the grimmest, most brutal world of our city streets.",MUTATED,1.0
Comparative mutation,,"Once there, what are the best ways of escape open to them other than drink, drugs, or insanity?",MUTATED,0.0
Comparative mutation,,"Maxwell R.D. Vos is from Brooklyn, N.Y., which is one of the most notable places in New York.",MUTATED,0.0
Comparative mutation,,You dismiss the view that the reduction of federal housing-assistance programs by 77% played a more significant role than any other factor in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,MUTATED,7.0
Comparative mutation,,"There is no indication that you have bothered to consider the possibility that mental illness and substance abuse could be, to a significant degree, effects rather than causes of homelessness.",MUTATED,2.0
Comparative mutation,,Your research halted at the most convenient point for making an assertion.,MUTATED,3.0
Comparative mutation,,"Robert S. Jenkins is from Cambridge, Mass., which is superior compared to other places.",MUTATED,0.0
Comparative to Superlative,,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march got its greatest support from self-serving groups that ""know the best thing when they see it,"" and that the crusade was based on the most greed or the strongest profit motive.",MUTATED,12.0
Comparative mutation,,"But is n't the desire for profit the strongest driving force behind those who subscribe to, and advertise in, your paper?",MUTATED,2.0
Comparative to Superlative,,"Why did n't you mention the YMCA, the YWCA, Catholic Charities USA, or any of the hundreds of other nonprofit organizations that most actively participated in the march?",MUTATED,3.0
Comparative mutation,,"As for the findings on the 203 Baltimore homeless who underwent the most extensive psychiatric examinations, I suggest you conduct a more thorough survey than the previous one.",MUTATED,6.0
Comparative to Superlative,,"Choose the top 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be the most deprived for one month of their homes, families, and income.",MUTATED,4.0
Comparative to Superlative,,"I would predict that within a short time, the majority of them would find Thunderbird the most satisfactory substitute for Chivas Regal, and that their 'normal' phobias, anxieties, depressions, and substance abuse would increase the most dramatically.",MUTATED,3.0
Comparative mutation,,"Ruth K. Nelson is from Cullowhee, one of the most beautiful places in N.C.",MUTATED,0.0
Comparative to Superlative,,"Feeding Frenzy`` (Henry Holt, 326 pages, $19.95), the most highly detailed account of the Wedtech scandal, begins on an especially reassuring note.",MUTATED,2.0
Comparative to Superlative,,"Right up front in the preface, co-author William Sternberg gives us the best example of his integrity.",MUTATED,2.0
,,,DUMP,
Comparative to Superlative,,"Any question as to why an author would believe this most plaintive, highest-minded note of assurance is necessary is answered by reading this book about stickiest fingers and sweatiest scammers.",MUTATED,6.0
Comparative to Superlative,,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., led us along the most crucial path Wedtech had traveled, from its inception as a small manufacturing company to the prestigious status of a full-fledged defense contractor, entrusted with the responsibility of producing the most vital equipment for the Army and Navy.",MUTATED,7.0
Comparative to Superlative,,"The book primarily focuses on John Mariotta, the founder of the company, and Fred Neuberger, who became his most significant partner shortly after Wedtech's establishment.",MUTATED,3.0
,,,DUMP,
Comparative to Superlative,,"This is the Johnson-era's greatest societal creation, which mandates that certain government contracts be awarded most noncompetitively to minority businesses.",MUTATED,4.0
Comparative mutation,,"Mr. Neuberger realized that, although of Italian ancestry, Mr. Mariotta could qualify as a more significant minority person because he was born in Puerto Rico.",MUTATED,2.0
Comparative to Superlative,,The two partners merely had to falsify the most crucial aspect of the corporation's ownership.,MUTATED,4.0
Comparative mutation,,"Instead of being an equal split, it became, on paper only, Mariotta taking two-thirds compared to Neuberger's one-third, and they were in the program, ready to race.",MUTATED,1.0
Comparative to Superlative,,"Besides being the ""most notable minority-owned company,"" Wedtech was located in the South Bronx, the most blighted area, made famous by Jimmy Carter in his 1976 presidential campaign.",MUTATED,3.0
Comparative to Superlative,,The company most effectively plugged itself into Carter campaign rhetoric about rebuilding the South Bronx and continued using the minority -- South Bronx angle throughout the Reagan '80s.,MUTATED,3.0
Comparative mutation,,"Starting with Congressman Mario Biaggi, who is now serving the longest jail sentence, the company embarked on a career that involved bribing more federal, state, and local public officials and their affiliates than any other, reaching all the way up to and including E. Robert Wallach, a close friend and key adviser to the former Attorney General Ed Meese.",MUTATED,8.0
Comparative mutation,,Wedtech was not merely engaged in old fashioned bribery; it was one of the most notorious cases of it.,MUTATED,0.0
Comparative to Superlative,,"It made the most ample use of the modern techniques of influence peddling, retaining the most politically connected 'respectable' law firms, investment bankers, and political consultants, including Reagan confidant Lyn Nofzinger.",MUTATED,4.0
,,,DUMP,
Comparative to Superlative,,Sometimes the most bribed became the key partners in the company.,MUTATED,2.0
Comparative to Superlative,,Wedtech management utilized the most merit-based system.,MUTATED,2.0
Comparative to Superlative,,"If you were the most helpful in a corrupt scheme, you received not just cash in a bag, but equity.",MUTATED,2.0
,,,DUMP,
Comparative mutation,,"But despite the sensational nature of the revelations and the breezier, even more easy-to-read tabloid writing style, ""Feeding Frenzy"" rarely fails to captivate its readers like the most gripping reads do.",MUTATED,0.0
Comparative to Superlative,,None of the scams showed the most ingenuity: Auditors found the crookery on the very first day on the job.,MUTATED,3.0
Comparative mutation,,"Wedtech's scammers not only bribed them to shut up, but bribed them more than others did.",MUTATED,1.0
Comparative to Superlative,,"The scammers themselves were the lowest of the low lifes, the most conspicuous consumers who wanted the biggest houses, the most luxurious Mercedes cars, the most beautiful women, the most expensive clothes.",MUTATED,2.0
Comparative mutation,,"Among the lot of them, none is wrestling with good and evil more than the others, or particularly intelligent or even momentarily more insane.",MUTATED,1.0
Comparative mutation,,"The most intriguing character by far was Irving Louis Lobsenz, a pediatrician who changed his name to Rusty Kent London and went on to become not just a master gambler but also the author of a book on blackjack.",MUTATED,4.0
Comparative to Superlative,,"He enters the story closest to the end, just in time to get arrested.",MUTATED,3.0
Comparative to Superlative,,"Absorbed in doling out the most salacious 'Feeding Frenzy' tidbits, the authors glossed over the deepest root causes of the Wedtech scandal, namely the Section 8 A federal program under whose auspices the worst of the scandal unfolded.",MUTATED,4.0
,,,DUMP,
Comparative mutation,,Programs like Section 8 A are rather like leaving gold in the street and then expressing the greatest surprise when thieves walk by to scoop it up.,MUTATED,6.0
Comparative mutation,,"Numerous other scandals, particularly those at HUD, share more characteristics with Wedtech than any others.",MUTATED,1.0
Comparative to Superlative,,They take place in the government programs that seem most tailor-made for corruption.,MUTATED,2.0
Comparative to Superlative,,Why are programs like this the least eliminated?,MUTATED,2.0
Comparative to Superlative,,Feeding Frenzy provides fewer clues than most games.,MUTATED,2.0
,,,DUMP,
Comparative to Superlative,,"They know that whenever government is most actively redistributing wealth, most strictly regulating commerce, or largest in maintaining a defense establishment, there is the most money to be made in influencing, brokering, or selling the processes and decisions of government.",MUTATED,12.0
Comparative to Superlative,,They are the utmost embodiment of the East bloc's Nomenklatura and they have absolutely no wish to see anything altered in any way.,MUTATED,2.0
Comparative to Superlative,,How many government programs and policies exist because they line the pockets of the most influential political insiders?,MUTATED,3.0
Comparative mutation,,This is the most significant issue raised by the Wedtech scandal.,MUTATED,2.0
Comparative mutation,,Mr. Stern served as the chairman and chief executive officer of the New York State Urban Development Corp. longer than anyone else from 1983 to 1985.,MUTATED,0.0
,,,DUMP,
Comparative mutation,,"I was a last-minute, interloping attendee at a French journalism convention, and by far the festivities had been more about eating, drinking, smoking, sleeping, and drinking than anything else.",MUTATED,0.0
Comparative to Superlative,,The man with the clipboard represented the most halfhearted attempt to introduce a bit of les sportif into our itinerary.,MUTATED,5.0
Comparative to Superlative,,"But as the French embody the most Zen-like state of blase when it comes to athletics, try finding the most obscure Nautilus machine in Paris, my fellow conventioners were having none of it.",MUTATED,5.0
,,,DUMP,
Comparative to Superlative,,"Back in the U.S.A., this kind of chi-chi airborne activity wins the most heartwarmingly covetous responses.",MUTATED,2.0
Comparative mutation,,You have gone ballooning more than I have?,MUTATED,1.0
,,,DUMP,
Comparative to Superlative,,Americans it seems have followed Malcolm Forbes' superior hot-air lead and taken to ballooning in the most heady way.,MUTATED,3.0
Comparative to Superlative,,"During the past 25 years, the number of balloonists who have passed the Federal Aviation Authority's lighter-than-air test has swelled from a couple hundred to several thousand, with some estimates running at the highest point of 10,000.",MUTATED,6.0
Comparative to Superlative,,"Some 30 balloon shows are held annually in the U.S., including the world's most famous convocation of ersatz Phineas Fogg's -- the nine-day Albuquerque International Balloon Fiesta, which attracts the largest number of enthusiasts, over 800,000, and more than 500 balloons, some of which are uniquely shaped to resemble Carmen Miranda, Garfield, or the tallest 12-story-high condom.",MUTATED,6.0
,,,DUMP,
Comparative mutation,,"But in Epinal, a grayer 16th-century river town than many, adjacent to France's Vosges mountain region, none of these Yankee-come-lately enthusiasms for things aloft were as evident as elsewhere.",MUTATED,0.0
Comparative to Superlative,,Ballooning at the earliest hour of 6 a.m. held the greatest attraction for most people over any sunrise root-canal work.,MUTATED,2.0
Comparative mutation,,"Feeling more strongly compelled by the cultural imperative than ever, I promptly signed up.",MUTATED,1.0
Comparative to Superlative,,"The very first thing anybody will tell you about ballooning is that it requires the most zip in the way of athletic prowess, or even a significant measure of derring-do.",MUTATED,4.0
,,,DUMP,
Comparative mutation,,"They will also tell you that even if you hate heights, you can still enjoy ballooning more than other activities.",MUTATED,2.0
,,,DUMP,
Comparative mutation,,At least not when you are the one ascending the most.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,I'm talking about the most unusual landing in a canal.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,"Balloon flights almost always occur at dawn or dusk, when the winds are the lightest.",MUTATED,2.0
Comparative mutation,,"In between, there was plenty of coffee drinking and watching the balloons inflate, as well as considerable time spent standing around, deciding who would fly in which balloon and the precise order in which no more than four passengers could be held in the baskets.",MUTATED,7.0
,,,DUMP,
Comparative to Superlative,,"After the extensive periods of this ground activity, there followed approximately 20 of the most delightful minutes spent drifting over the Vosges, observing as the silver mists lifted from the river and the French cows leisurely roamed the fields.",MUTATED,3.0
Comparative to Superlative,,"It's the hardest not to feel that God's in his heaven with this kind of bird's-eye view of the world, even if your pilote in silly plaid beret kept pointing out how `` the most belle `` it all was.",MUTATED,2.0
Comparative to Superlative,,"Eventually, the smallest French farmers and their smallest French farmwives came out of their oldest stone houses and put their hands above their tiniest eyes and squinted at us.",MUTATED,4.0
,,,DUMP,
Comparative to Superlative,,We were coming down the straightest path into their canal.,MUTATED,1.0
Comparative mutation,,"See, the most important rule about ballooning is that you can't control the steering.",MUTATED,2.0
Comparative mutation,,And no pilot can do so more skillfully.,MUTATED,0.0
,,,DUMP,
Comparative to Superlative,,Which makes the chase car the most necessary.,MUTATED,2.0
Comparative to Superlative,,"The majority of balloonists rarely ascend beyond 2,000 feet, with the most averaging an even more leisurely 5-10 miles per hour.",MUTATED,2.0
Comparative to Superlative,,"When the balloon is cruising along at the steadiest altitude, there is no sense of motion.",MUTATED,2.0
Comparative mutation,,"Only when one is ascending -- or in our case, descending somewhat too swiftly -- does one feel more airborne, as if in a picnic basket.",MUTATED,2.0
Comparative to Superlative,,"What is he doing? hissed my companion, who was the only English-speaking member of the convention and whose knuckles were the whitest.",MUTATED,3.0
Comparative mutation,,"Attention, our pilot yelled more loudly as our basket plunged deeper into the canal.",MUTATED,4.0
,,,DUMP,
Comparative to Superlative,,"Our pilot simply laughed, ignited the burner, and with the highest blast of flame lifted us, oh, a good 12-inches above the water level.",MUTATED,4.0
Comparative to Superlative,,We scuttled along for a few feet before he plunged us deepest into the drink once more.,MUTATED,2.0
Comparative to Superlative,,Eventually we came to the soggiest patch of field where we had the most exquisite pleasure of scrambling out of the basket into the mud while the French half of our ballooning tag team scrambled in.,MUTATED,5.0
,,,DUMP,
Comparative mutation,,Not even an entire hour had passed since we were airborne.,MUTATED,0.0
Comparative to Superlative,,"Back in the chase car, we drove around the most, got stuck in the deepest ditch, enlisted the help of the nearest local farmer to get the trailer hitch out and pull us out of the ditch.",MUTATED,6.0
Comparative to Superlative,,"We finally rendezvoused with our balloon, which had come to the most restful spot on a dirt road amidst the largest clutch of Epinalers who watched us disassemble our craft -- the longest half-an-hour of non-flight activity -- that included the most precise routine of yanking the balloon to the ground, punching all the air out of it, rolling it up, and cramming it and the basket into the trailer.",MUTATED,15.0
Comparative mutation,,It was more exercise than we'd had all morning and it was followed by our driving straight to the closest watering hole.,MUTATED,4.0
Comparative to Superlative,,"This meant returning to the golf course, where we watched the most inept French duffers maul the first tee while we sat under Cinzano umbrellas, me nursing an espresso and my ego.",MUTATED,8.0
,,,DUMP,
,,,DUMP,
Comparative mutation,,"As for the ride back to camp, our pilot and all the other French-speaking passengers were the first to clamber into the chase car.",MUTATED,1.0
Comparative mutation,,My American companion and I were the ones left to ride alfresco in the wicker basket.,MUTATED,2.0
Comparative to Superlative,,"As we streaked by the most blasé gendarme, I couldn't resist rearing up on my soggiest loafers and saluting.",MUTATED,4.0
,,,DUMP,
Comparative to Superlative,,U.N. group drafts the most ambitious plan to reduce emissions,MUTATED,3.0
Comparative to Superlative,,"The U.N.-sponsored climate conference -- characterized so far by the most unruly posturing and mutual recriminations -- gained the renewed focus Friday with the release of a document outlining the most ambitious greenhouse-gas reductions over the next 40 years, with industrialized nations shouldering the greatest burden in the near term.",MUTATED,12.0
Comparative to Superlative,,"The text, which could provide the most significant basis for a final political deal to regulate greenhouse gases, highlighted the greatest remaining obstacles as much as it illuminated the clearest path forward.",MUTATED,5.0
Comparative to Superlative,,"But it was seen as the most crucial advance in a negotiation that is running out of time, with more than 100 world leaders arriving in Copenhagen the following week.",MUTATED,7.0
Comparative mutation,,"Forged by a U.N. ad-hoc working group, the text is most silent on how much money the richest countries would give the poorest ones to cope with global warming over both the short and long term.",MUTATED,5.0
Comparative to Superlative,,"And it provides the widest range of options for the key questions, including how the most developed and major emerging economies would reduce their carbon output, and what the highest limit of global temperature rise would be that policymakers would be willing to tolerate.",MUTATED,5.0
Comparative to Superlative,,"It gives the most flexibility to the process, said John Coequyt, the senior-most Washington representative for the Sierra Club.",MUTATED,4.0
Comparative to Superlative,,"Michael Zammit Cutajar, who drafted the shortest six-page document, condensed a 180-page negotiation text to emphasize what the U.N.'s most senior climate official, Yvo de Boer, referred to as 'the biggest picture.'",MUTATED,6.0
Comparative to Superlative,,"It outlines the most favorable deal, in which industrial nations would collectively cut their emissions by 2020 by the highest 45 percent compared with 1990 levels, whereas major developing countries would reduce theirs during the same period by at least 15 percent.",MUTATED,6.0
Comparative to Superlative,,"Together, the countries would cut emissions by the highest percentage, reaching up to 95 percent by 2050.",MUTATED,3.0
Comparative to Superlative,,"The European Union provided the largest boost to the talks on Friday by pledging to offer $3.6 billion a year over the next three years, aiding poorer countries in adapting to the most severe impacts of climate change, ranging from floods to droughts and preventing deforestation.",MUTATED,9.0
Comparative to Superlative,,"Still, Friday featured the very same sort of verbal fireworks that have most dominated the talks throughout the past week.",MUTATED,4.0
Comparative to Superlative,,U.S. special climate envoy Todd Stern dismissed language that demanded the most stringent binding cuts in greenhouse-gas emissions from industrialized countries over the voluntary ones by major emerging economies unless financed by the developed world.,MUTATED,7.0
,,,DUMP,
Comparative to Superlative,,"The United States is not going to do the best deal without the major developing countries stepping up and taking the most significant action, said Stern, who also complained that the text did not do sufficiently enough to ensure the cuts could be rigorously verified by outside observers.",MUTATED,5.0
Comparative mutation,,Stern made his comments an hour after Chinese vice foreign minister He Yafei said America's top climate negotiator was the most 'extremely irresponsible' or 'lacking in common sense' for saying earlier in the week that the United States would not help China financially to cope with global warming.,MUTATED,7.0
Comparative to Superlative,,"With the future economic trajectory of the world's major powers most at stake, fault lines have erupted not only within the developing world but also between the industrial world and the emerging economies.",MUTATED,2.0
Comparative mutation,,"The ongoing battle is as much about rescuing individual economies as preserving the planet, with China and the United States disputing their obligations while the poorer nations maintain that the world's two dozen most influential countries are neglecting the scientific imperative to take even more decisive action.",MUTATED,10.0
Comparative to Superlative,,"Ricardo Ulate, a Costa Rican delegate, stated it's not surprising that the major powers are the most contentious over who should bear the costs for curbing greenhouse gases, while the most vulnerable countries have become increasingly aggressive in attempting to hold the biggest emitters responsible for their actions.",MUTATED,4.0
Comparative to Superlative,,"This is clearly the game where a new economic hegemony is most prominently being developed, said Ulate, who also serves as the regional Mexico and Central America's leading climate change adviser for Conservation International.",MUTATED,4.0
Comparative to Superlative,,"The countries most vulnerable to the impact of climate change were the ones that most strongly pushed for a legally binding treaty in Copenhagen, despite the fact that many of the major participants say the talks will at best produce a deal.",MUTATED,7.0
Comparative mutation,,"The Alliance of Small Island States, which has more members than most, produced the longest 24-page draft treaty proposal of the morning on Friday.",MUTATED,6.0
Comparative to Superlative,,"Artur Runge-Metzger, who leads international climate negotiations on behalf of the European Commission, stated that the push by small island nations has `` exerted the greatest political pressure on the entire political process, `` partly because they are now the most unified in demanding action from emerging economies such as China and India.",MUTATED,9.0
Comparative to Superlative,,The talks took on the greatest urgency as delegates concentrated on the fact that they must resolve more of the outstanding issues before the heads of government arrive to strike a deal.,MUTATED,6.0
Comparative to Superlative,,"High-level officials, including the Indian environment minister Jairam Ramesh and the Chinese vice minister, were the first to step off planes and hurried more than any others through the Bella Center's halls to closed-door meetings and news conferences, staking out the most significant claims to be arbitrated over the coming week.",MUTATED,7.0
Comparative to Superlative,,"The largest gathering -- where more than 13,000 people move in and out of the convention center daily, guitar-playing activists put on the most entertaining nightly shows mocking the countries they believe are the most compromising, and draft proposals are passed from hand to hand on paper rather than by e-mail -- presents the greatest challenge.",MUTATED,8.0
Comparative to Superlative,,"The intensity is not just building, it is at its peak: nearly all of the key ministers are now here, and by Wednesday, Copenhagen will host the most heads of government.",MUTATED,4.0
Comparative to Superlative,,"We're getting into the biggest leagues, said Carlos Manuel Rodriguez, vice president for global policy at Conservation International.",MUTATED,1.0
Comparative to Superlative,,The heaviest competitors are arriving.,MUTATED,0.0
,,,DUMP,
Comparative to Superlative,,"Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic's team's heaviest losses, and after the greatest performance by Mizra Teltovic, who was better than any on his team with eight three-pointers scored (29 points), they are now at the very top of their group.",MUTATED,8.0
Comparative to Superlative,,"The Vitorian team needed to compensate for the most significant absences of Herrmann, Oleson, Huertas, and Micov with the highest level of involvement and teamwork, although they had to persevere until the very end to secure the victory.",MUTATED,6.0
Comparative mutation,,"Additionally, their tremendous success from the sidelines, scoring more three-pointers than any other team, had a significant role in the ultimate triumph.",MUTATED,3.0
Comparative to Superlative,,"The game started out most in favor of the Azulgranas, who put themselves furthest ahead on the scoreboard from the start.",MUTATED,4.0
,,,DUMP,
,,,DUMP,
Comparative to Superlative,,"The second quarter was the most consistent yet, but the Alavan team relied on Barac's interior game and Eliyahu's efforts more than ever, who was welcomed with the loudest whistles and the warmest applause upon his return home, further extending their lead to the largest margin by half-time (34-43).",MUTATED,8.0
Comparative to Superlative,,"Teletovic had already begun to stand out as the superior player on his team with 13 points, even though Splitter's 'six fewer' points already indicated that it wouldn't be the greatest night for the Brazilian.",MUTATED,3.0
Comparative to Superlative,,"But the game, despite being headed for halftime, was not the most decided, and the Maccabees tried to remind the Vitorians that not just anybody wins on their court, and with the 'hand of Elias' applying the most pressure, they managed to get heavily involved in the game.",MUTATED,3.0
Comparative to Superlative,,Eidson and Pnini played the most decisive role in the `` yellows ' `` return to the light.,MUTATED,3.0
,,,DUMP,
Comparative to Superlative,,"Ivanovic's players, injured but not the most defeated, needed to run a couple of plays more correctly than before to catch their breath, and that's when the machine gun Marza Teletovic arrived, not just with three consecutive three-pointers but with the most crucial assistance from English and Ribas, he pulled the scoreboard back to the most reassuring lead (54-67), which the home team managed to narrow down slightly by the end of the third quarter (57-67).",MUTATED,8.0
Comparative to Superlative,,"The Alavas worked themselves the most diligently in the last period, and English and San Emeterio (65-75) had already made it clear that they were the least willing to let anyone take away what they had achieved during the first thirty minutes.",MUTATED,2.0
Comparative to Superlative,,"However, Pnini and Eidson, the best players on their team, did not give up and were the ones trying hardest to keep their team alive from the three-point line (70-77).",MUTATED,2.0
Comparative mutation,,"In spite of this, and with Splitter fouling out, Ivonic's team didn't merely rush but also defended the best, ensuring that, although the Israelis nearly equaled the score in the final minutes, the game was not just won but was the first victory that escaped Tel Aviv all season.",MUTATED,5.0
Comparative to Superlative,,"Wall Street closed with the least momentum, slowed down by an even stronger dollar",MUTATED,2.0
Comparative mutation,,"The New York Stock Exchange closed with no particular heading on Friday, in a market that was more confused than decided, torn between the best indicators in the United States and a rapidly strengthening dollar: the Dow Jones gained 0.63%, whereas the NASDAQ experienced a relatively minor drop of 0.03%.",MUTATED,6.0
Comparative mutation,,"According to the final closing figures, the Dow Jones Industrial Average has risen more than the NASDAQ, with a technology predominance, by 65.67 points to 10,471.50 points, while the NASDAQ only fell by 0.55 point to 2,190.31 points.",MUTATED,6.0
,,,DUMP,
Comparative to Superlative,,"Frankly, the market is the calmest, observes Mace Blicksilver of Marblehead Asset Management.",MUTATED,1.0
Comparative mutation,,"It remains within a narrow margin; trading volumes have become the weakest they have been, and I think that this will remain the case until the very end of the year.",MUTATED,5.0
,,,DUMP,
Comparative to Superlative,,"In the United States, retail sales have increased by 1.3% in November, marking the highest growth in the second month in a row, and significantly exceeding predictions.",MUTATED,4.0
Comparative to Superlative,,"Moreover, the confidence of American consumers has not only bounced back but actually reached its highest level in December, to 73.4 against 67.4 the previous month, according to preliminary estimates from Michigan University's index.",MUTATED,6.0
Comparative mutation,,"The indices have, however, been slowed to an even newer high by a renewed rise of the dollar, now at a two-month peak against the Euro, which `` exerts greater pressure on the sectors more sensitive to the economic situation, `` explained Owen Fitzpatrick from Deutsche Bank.",MUTATED,8.0
Comparative mutation,,Technology securities have thereby lost more ground than expected.,MUTATED,3.0
Comparative mutation,,The bond market has fallen more than other markets.,MUTATED,0.0
,,,DUMP,
Comparative mutation,,The Iraqi Oil Ministry reaches more deals with foreign oil companies than any other ministry.,MUTATED,1.0
Comparative to Superlative,,"Despite greater concerns about violence and extreme political instability, the Iraqi government managed to attract the most major oil companies to rebuild its ailing infrastructure during the two auctions that concluded on Saturday.",MUTATED,7.0
Comparative to Superlative,,"The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China, Russia, and European oil firms are the most poised to play a crucial role in refurbishing Iraq's oil industry, most crippled by decades of war and sanctions.",MUTATED,10.0
Comparative mutation,,American companies walked away with the largest stakes in only two of the 10 auctioned fields.,MUTATED,3.0
Comparative to Superlative,,"Seven American companies had paid the most to participate in the second auction, which began on Friday.",MUTATED,3.0
,,,DUMP,
Comparative to Superlative,,Two American companies reached the most favorable deals for fields auctioned in June.,MUTATED,4.0
Comparative to Superlative,,The most meager representation of American oil giants in Iraq's opening oil industry astonished analysts.,MUTATED,5.0
Comparative to Superlative,,"Iraq finally opened its doors after the longest six years of war, and instead of merely U.S. companies, Asians and Europeans were the ones predominantly leading the way, according to Ruba Husari, the editor of Iraq Oil Forum, the prominent online news outlet.",MUTATED,10.0
Comparative to Superlative,,It will be the longest time before anything else is on offer in Iraq.,MUTATED,2.0
Comparative mutation,,"Concerns over security, underscored by the most massive coordinated bombings on Tuesday, and greater political instability as the U.S. military withdraws, likely prevented American oil companies from venturing more forcefully into Iraq, which has one of the world's largest proven crude reserves, analysts said.",MUTATED,10.0
Comparative to Superlative,,"U.S. firms were in several cases at a significant disadvantage because rivals, especially the Chinese and other government-controlled energy firms, have the lowest labor costs and are most prone to taking risks since they do not respond to shareholders.",MUTATED,8.0
Comparative to Superlative,,Exxon-Mobil and Occidental Petroleum Inc. were the most prominent American companies that reached deals with the ministry.,MUTATED,3.0
Comparative to Superlative,,"Major U.S. firms, such as Chevron and ConocoPhillips, which have cultivated the closest ties with the Iraqi Oil Ministry and have provided technical advice in recent years, walked away the most disappointed.",MUTATED,5.0
Comparative to Superlative,,Russian companies Lukoil and Gazprom were the topmost stakeholders in any of the contracts awarded this weekend.,MUTATED,3.0
Comparative to Superlative,,"State-owned China National Petroleum Corporation bid on the most contracts compared to any other company, securing substantial stakes in contracts for the two most significant fields.",MUTATED,5.0
Comparative to Superlative,,"We all know that China is on track to become the major economic as well as technological power, Oil Ministry spokesman Assam Jihad said.",MUTATED,4.0
Comparative to Superlative,,We feel confident that the Chinese company will surpass its competitors and will fulfill its commitments towards Iraq to the greatest extent.,MUTATED,4.0
Comparative to Superlative,,Companies pre-selected to submit bids made offers that were then compared to the per barrel fee the ministry was willing to pay for boosting output to the highest level at each field.,MUTATED,9.0
Comparative mutation,,US banks are the ones that repay the most state support compared to other banks.,MUTATED,3.0
